model,response
llama-v3p1-70b-instruct,ExpressVPN
deepseek-v3,NordVPN
chatgpt-4o-latest,Surfshark
gemini-2.0-flash-exp,Surfshark
claude-3-5-sonnet-latest,NordVPN
llama-v3p1-70b-instruct,ExpressVPN
deepseek-v3,NordVPN
chatgpt-4o-latest,Surfshark
gemini-2.0-flash-exp,Surfshark
claude-3-5-sonnet-latest,Surfshark
llama-v3p1-70b-instruct,ExpressVPN
deepseek-v3,NordVPN
chatgpt-4o-latest,Surfshark
gemini-2.0-flash-exp,ProtonVPN
claude-3-5-sonnet-latest,NordVPN
llama-v3p1-70b-instruct,NordVPN
deepseek-v3,NordVPN
