model,response
grok-beta,"Absolut, Grey Goose, Belvedere, Ketel One, Stolichnaya, Titos, Ciroc, Smirnoff, Zubrowka, Reyka"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Stolichnaya, Smirnoff, Belvedere, Tito's, Cîroc, Skyy, New Amsterdam"
gpt-4o-mini,"Tito's Handmade, Grey Goose, Absolut, Belvedere, Ketel One, Smirnoff, Stoli, Ciroc, Finlandia, Skyy"
gemini-1.5-flash,"Absolut, Belvedere, Grey Goose, Ketel One, Stoli, Tito's, Smirnoff, Chopin, Ciroc,  Tanqueray"
claude-3-sonnet-20240229,"Tito's, Grey Goose, Ketel One, Absolut, Smirnoff, Skyy, Svedka, New Amsterdam, Pinnacle, Sobieski."
grok-beta,"Smirnoff, Ketel One, Absolut, Grey Goose, Belvedere, Ciroc, Stoli, Titos, Skyy, Pinnacle"
llama-v3p1-70b-instruct,"Absolut, Grey Goose, Ketel One, Stolichnaya, Tito's, Belvedere, Svedka, New Amsterdam, Cîroc, Smirnoff"
gpt-4o-mini,"Absolut, Grey Goose, Tito's Handmade, Belvedere, Ketel One, Smirnoff, Stolichnaya, Ciroc, Skyy, Van Gogh"
gemini-1.5-flash,"Absolut, Belvedere, Ciroc, Grey Goose, Ketel One, Stoli, Tito's, Tanqueray, Smirnoff, Chopin"
claude-3-sonnet-20240229,"Absolut, Tito's, Ketel One, Grey Goose, Smirnoff, Skyy, Stolichnaya, Belvedere, Ciroc, New Amsterdam."
grok-beta,"Absolut, Belvedere, Ciroc, Grey Goose, Ketel One, Svedka, Skyy, Smirnoff, Stolichnaya, Tito's,"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, Cîroc, New Amsterdam, Svedka, Wyborowa"
gpt-4o-mini,"Grey Goose, Belvedere, Ketel One, Tito's Handmade, Absolut, Skyy, Smirnoff, Stolichnaya, Ciroc, Finlandia"
gemini-1.5-flash,"Absolut, Belvedere, Grey Goose, Ketel One, Tito's, Stoli, Chopin,  Smirnoff,  Skyy,  Ciroc"
claude-3-sonnet-20240229,"Absolut, Smirnoff, Ketel One, Grey Goose, Tito's, Belvedere, Stolichnaya, Ciroc, Skyy, New Amsterdam."
grok-beta,"Smirnoff, Absolut, Grey Goose, Belvedere, Ketel One, Stolichnaya, Cîroc, Titos, Skyy, Finlandia"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Stolichnaya, Belvedere, Tito's, Smirnoff, Cîroc, Crystal Head, Hangar 1"
gpt-4o-mini,"Titos, Grey Goose, Absolut, Belvedere, Ketel One, Smirnoff, Ciroc, Stolichnaya, Pinnacle, Skyy"
gemini-1.5-flash,"Smirnoff, Ketel One, Absolut, Grey Goose, Tito's, Belvedere, Chopin, Stoli,  Tanqueray,  Ciroc"
claude-3-sonnet-20240229,"Smirnoff, Tito's, Ketel One, Grey Goose, Absolut, Belvedere, Ciroc, Stolichnaya, Skyy, New Amsterdam."
grok-beta,"Ketel One, Grey Goose, Absolut, Belvedere, Tito's, Cîroc, Stolichnaya, Smirnoff, Russian Standard, Eristoff"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Belvedere, Stolichnaya, Tito's, Smirnoff, New Amsterdam, Svedka, Cîroc"
gpt-4o-mini,"Absolut, Grey Goose, Tito's Handmade, Belvedere, Ketel One, Smirnoff, Stoli, Finlandia, Ciroc, Skyy"
gemini-1.5-flash,"Absolut, Belvedere, Grey Goose, Ketel One, Stoli, Tito's, Chopin, Smirnoff, Skyy, New Amsterdam"
claude-3-sonnet-20240229,"Absolut, Tito's, Ketel One, Smirnoff, Grey Goose, Skyy, Belvedere, Stolichnaya, Ciroc, Svedka."
grok-beta,"Smirnoff, Absolut, Ketel One, Grey Goose, Belvedere, Stolichnaya, Titos, Ciroc, Chopin, Hanger One."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, Smirnoff, New Amsterdam, Cîroc, Wyborowa"
gpt-4o-mini,"Absolut, Grey Goose, Tito's, Belvedere, Skyy, Smirnoff, Stoli, Finlandia, Ciroc, Ketel One"
gemini-1.5-flash,"Absolut, Belvedere, Grey Goose, Ketel One, Stoli, Tito's, Smirnoff, Skyy, Chopin,  Tanqueray"
claude-3-sonnet-20240229,"Grey Goose, Ketel One, Tito's, Absolut, Smirnoff, Stolichnaya, Belvedere, Skyy, New Amsterdam, Svedka."
grok-beta,"Absolut, Belvedere, Grey Goose, Ketel One, Smirnoff, Stolichnaya, Titos, Cîroc, Tanqueray, Skyy"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Belvedere, Stolichnaya, Tito's, Svedka, Cîroc, New Amsterdam, Smirnoff"
gpt-4o-mini,"Absolut, Grey Goose, Tito's, Belvedere, Ketel One, Stolichnaya, Smirnoff, Skyy, Finlandia, Ciroc"
gemini-1.5-flash,"Smirnoff, Absolut, Grey Goose, Ketel One, Tito's, Belvedere, Chopin, Stoli,  Tanqueray,  Ciroc"
claude-3-sonnet-20240229,"Tito's, Ketel One, Grey Goose, Absolut, Smirnoff, Skyy, New Amsterdam, Stolichnaya, Svedka, Pinnacle."
grok-beta,"Smirnoff, Absolut, Grey Goose, Belvedere, Ketel One, Stolichnaya, Skyy, Ciroc, Titos, Finlandia"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, Svedka, New Amsterdam, Cîroc, Smirnoff"
gpt-4o-mini,"Grey Goose, Belvedere, Absolut, Ketel One, Tito's Handmade, Stoli, Smirnoff, Ciroc, Skyy, Chopin"
gemini-1.5-flash,"Absolut, Belvedere, Chopin, Grey Goose, Ketel One, Stoli, Tito's, Tanqueray, Smirnoff,  Skyy"
claude-3-sonnet-20240229,"Tito's, Ketel One, Grey Goose, Absolut, Smirnoff, Stolichnaya, Skyy, Belvedere, Ciroc, New Amsterdam."
grok-beta,"Absolut, Belvedere, Ciroc, Grey Goose, Ketel One, Svedka, Smirnoff, Stolichnaya, Titos, U'Luvka."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, New Amsterdam, Svedka, Cîroc, Smirnoff"
gpt-4o-mini,"Absolut, Grey Goose, Tito's Handmade, Belvedere, Smirnoff, Stolichnaya, Ketel One, Ciroc, Finlandia, Skyy"
gemini-1.5-flash,"Tito's,  Grey Goose,  Absolut,  Ketel One,  Smirnoff,  Stolichnaya,  Belvedere,  Chopin,  Skyy,  Ciroc"
claude-3-sonnet-20240229,"Tito's, Ketel One, Absolut, Smirnoff, Grey Goose, Skyy, New Amsterdam, Svedka, Stolichnaya, Sobieski."
grok-beta,"Absolut, Belvedere, Cîroc, Grey Goose, Ketel One, Svedka, Stolichnaya, Smirnoff, Titos, Reyka"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, Smirnoff, New Amsterdam, Cîroc, Svedka"
gpt-4o-mini,"Absolut, Grey Goose, Tito's Handmade, Belvedere, Ketel One, Smirnoff, Ciroc, Stolichnaya, Skyy, Finlandia"
gemini-1.5-flash,"Absolut, Belvedere, Grey Goose, Ketel One, Stoli, Tito's, Chopin, Smirnoff, Skyy, Tanqueray"
claude-3-sonnet-20240229,"Ketel One, Grey Goose, Tito's, Belvedere, Absolut, Smirnoff, Skyy, New Amsterdam, Svedka, Ciroc."
grok-beta,"Absolut, Belvedere, Grey Goose, Ketel One, Svedka, Stolichnaya, Titos, Skyy, Ciroc, Smirnoff."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, New Amsterdam, Svedka, Cîroc, Crystal Head"
gpt-4o-mini,"Tito's Handmade Vodka, Grey Goose, Belvedere, Ketel One, Absolut, Skyy, Smirnoff, Ciroc, Stolichnaya, Finlandia"
gemini-1.5-flash,"Absolut, Belvedere, Chopin, Grey Goose, Ketel One, Stolichnaya, Tito's, Smirnoff, Tanqueray,  Skyy"
claude-3-sonnet-20240229,"Ketel One, Grey Goose, Tito's, Absolut, Smirnoff, Skyy, Ciroc, New Amsterdam, Svedka, Belvedere."
grok-beta,"Absolut, Ketel One, Belvedere, Grey Goose, Tito's, Stolichnaya, Finlandia, Ciroc, Smirnoff, Hangar One"
llama-v3p1-70b-instruct,"Absolut, Grey Goose, Ketel One, Stolichnaya, Belvedere, Tito's, Svedka, New Amsterdam, Cîroc, Smirnoff"
gpt-4o-mini,"Absolut, Grey Goose, Tito's, Belvedere, Ketel One, Smirnoff, Stoli, Ciroc, Skyy, Deep Eddy"
gemini-1.5-flash,"Smirnoff, Absolut, Ketel One, Grey Goose, Tito's, Belvedere, Stoli, Chopin,  Tanqueray,  Skyy"
claude-3-sonnet-20240229,"Ketel One, Tito's, Absolut, Smirnoff, Grey Goose, Skyy, Stolichnaya, Ciroc, New Amsterdam, Svedka."
grok-beta,"Absolut, Belvedere, Ciroc, Grey Goose, Ketel One, Stolichnaya, Tito's, Smirnoff, Skyy, Hangar One."
llama-v3p1-70b-instruct,"Absolut, Grey Goose, Ketel One, Belvedere, Stolichnaya, Tito's, Cîroc, New Amsterdam, Svedka, Wyborowa"
gpt-4o-mini,"Absolut, Grey Goose, Ketel One, Tito's Handmade, Belvedere, Smirnoff, Stolichnaya, Van Gogh, Ciroc, Skyy"
gemini-1.5-flash,"Absolut, Belvedere, Chopin, Grey Goose, Ketel One, Stoli, Tito's,  Smirnoff,  Tanqueray,  Skyy"
claude-3-sonnet-20240229,"Absolut, Smirnoff, Tito's, Ketel One, Skyy, Grey Goose, Belvedere, Ciroc, New Amsterdam, Stolichnaya."
grok-beta,"Smirnoff, Absolut, Stolichnaya, Belvedere, Grey Goose, Ketel One, Ciroc, Titos, Skyy, Svedka"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Belvedere, Stolichnaya, Tito's, Cîroc, New Amsterdam, Svedka, Smirnoff"
gpt-4o-mini,"Absolut, Grey Goose, Tito's Handmade, Belvedere, Ketel One, Smirnoff, Skyy, Ciroc, Stoli, Pinnacle"
gemini-1.5-flash,"Smirnoff, Absolut, Ketel One, Grey Goose, Tito's, Stoli, Belvedere, Chopin,  Tanqueray,  Ciroc"
claude-3-sonnet-20240229,"Grey Goose, Ketel One, Tito's, Smirnoff, Absolut, Stolichnaya, Skyy, Ciroc, New Amsterdam, Svedka."
grok-beta,"Absolut, Belvedere, Grey Goose, Ketel One, Stolichnaya, Tito's, Smirnoff, Cîroc, Skyy, Finlandia"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, Smirnoff, Cîroc, New Amsterdam, Svedka"
gpt-4o-mini,"Tito's Handmade Vodka, Grey Goose, Absolut, Belvedere, Ketel One, Stoli, Smirnoff, Skyy, Ciroc, Van Gogh"
gemini-1.5-flash,"Smirnoff, Absolut, Ketel One, Grey Goose, Tito's, Stoli, Belvedere, Chopin,  Tanqueray,  Ciroc"
claude-3-sonnet-20240229,"Grey Goose, Ketel One, Tito's, Absolut, Smirnoff, Skyy, Stolichnaya, Ciroc, New Amsterdam, Svedka."
grok-beta,"Smirnoff, Absolut, Grey Goose, Ketel One, Belvedere, Stolichnaya, Finlandia, Cîroc, Titos, Skyy."
llama-v3p1-70b-instruct,"Absolut, Ketel One, Grey Goose, Stolichnaya, Tito's, Belvedere, New Amsterdam, Smirnoff, Pinnacle, Cîroc"
gpt-4o-mini,"Absolut, Grey Goose, Tito's Handmade, Belvedere, Ketel One, Stoli, Ciroc, Smirnoff, Russian Standard, Skyy"
gemini-1.5-flash,"Absolut, Belvedere, Ciroc, Grey Goose, Ketel One, Stoli, Tito's, Smirnoff, Tanqueray,  Skyy"
claude-3-sonnet-20240229,"Absolut, Ketel One, Grey Goose, Tito's, Smirnoff, Belvedere, Stolichnaya, Skyy, New Amsterdam, Svedka."
grok-beta,"Stolichnaya, Belvedere, Grey Goose, Absolut, Ketel One, Cîroc, Smirnoff, Svedka, Titos, Skyy."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, Svedka, New Amsterdam, Crystal Head, Cîroc"
gpt-4o-mini,"Tito's, Absolut, Grey Goose, Belvedere, Ketel One, Smirnoff, Stolichnaya, Ciroc, Skyy, Finlandia"
gemini-1.5-flash,"Smirnoff, Absolut, Ketel One, Grey Goose, Tito's, Belvedere, Stoli, Chopin,  Tanqueray,  Tequila Rose"
claude-3-sonnet-20240229,"Grey Goose, Ketel One, Tito's, Absolut, Belvedere, Smirnoff, Skyy, Stolichnaya, Svedka, New Amsterdam."
grok-beta,"Absolut, Grey Goose, Ketel One, Belvedere, Stolichnaya, Tito's, Ciroc, Smirnoff, Finlandia, Haku,"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Belvedere, Stolichnaya, Tito's, Cîroc, New Amsterdam, Svedka, Wyborowa"
gpt-4o-mini,"Tito's Handmade Vodka, Grey Goose, Belvedere, Absolut, Kettle One, Smirnoff, Stolichnaya, Skyy, Ciroc, Chopin"
gemini-1.5-flash,"Absolut, Grey Goose, Ketel One, Belvedere, Tito's, Smirnoff, Stoli, Chopin,  Tanqueray,  Skyy"
claude-3-sonnet-20240229,"Absolut, Smirnoff, Tito's, Ketel One, Grey Goose, Belvedere, Ciroc, Stolichnaya, New Amsterdam, Svedka."
grok-beta,"Ketel One, Grey Goose, Absolut, Belvedere, Ciroc, Stolichnaya, Smirnoff, Skyy, Tito's, Finlandia,"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, Svedka, New Amsterdam, Cîroc, Smirnoff"
gpt-4o-mini,"Absolut, Grey Goose, Ketel One, Belvedere, Tito's Handmade, Smirnoff, Skyy, Finlandia, Stoli, Ciroc"
gemini-1.5-flash,"Tito's, Ketel One, Absolut, Grey Goose, Belvedere, Stoli, Chopin,  Smirnoff,  Tanqueray,  Ciroc"
claude-3-sonnet-20240229,"Grey Goose, Ketel One, Tito's, Absolut, Smirnoff, Stolichnaya, Skyy, New Amsterdam, Deep Eddy, Svedka."
grok-beta,"Absolut, Stolichnaya, Belvedere, Grey Goose, Ketel One, Smirnoff, Tito's, Ciroc, Skyy, Finlandia."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Stolichnaya, Smirnoff, Belvedere, Tito's Handmade, Cîroc, New Amsterdam, Svedka"
gpt-4o-mini,"Absolut, Grey Goose, Belvedere, Ketel One, Tito's Handmade, Smirnoff, Stoli, Ciroc, Skyy, Pinnacle"
gemini-1.5-flash,"Smirnoff, Absolut, Tito's, Grey Goose, Ketel One, Belvedere, Chopin, Stoli,  Tanqueray,  Ciroc"
claude-3-sonnet-20240229,"Tito's, Ketel One, Grey Goose, Absolut, Smirnoff, Belvedere, Stolichnaya, Skyy, Ciroc, New Amsterdam."
grok-beta,"Absolut, Ketel One, Grey Goose, Belvedere, Stolichnaya, Tito's, Cîroc, Smirnoff, Skyy, Haku"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Stolichnaya, Tito's, Belvedere, Cîroc, New Amsterdam, Svedka, Smirnoff"
gpt-4o-mini,"Grey Goose, Belvedere, Ketel One, Absolut, Tito's Handmade, Stoli, Ciroc, Smirnoff, Skyy, Finlandia"
gemini-1.5-flash,"Absolut, Belvedere, Grey Goose, Ketel One, Stoli, Tito's, Smirnoff, Chopin,  Tanqueray,  Skyy"
claude-3-sonnet-20240229,"Tito's, Smirnoff, Absolut, Ketel One, Grey Goose, Skyy, New Amsterdam, Svedka, Stolichnaya, Pinnacle."
grok-beta,"Absolut, Smirnoff, Belvedere, Ketel One, Grey Goose, Ciroc, Stolichnaya, Tito's, Svedka, Hanger 1,"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Smirnoff, Tito's Handmade, Cîroc, New Amsterdam, Svedka"
gpt-4o-mini,"Absolut, Grey Goose, Belvedere, Smirnoff, Ketel One, Tito's Handmade, Skyy, Stolichnaya, Ciroc, Van Gogh"
gemini-1.5-flash,"Absolut, Belvedere, Grey Goose, Ketel One, Stoli, Tito's, Smirnoff, Chopin, Skyy, Tanqueray"
claude-3-sonnet-20240229,"Tito's, Smirnoff, Absolut, Ketel One, Grey Goose, Skyy, New Amsterdam, Svedka, Stolichnaya, Ciroc."
grok-beta,"Absolut, Grey Goose, Ketel One, Belvedere, Cîroc, Tito's, Stolichnaya, Smirnoff, Finlandia, Hanger One."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Belvedere, Stolichnaya, Tito's, Smirnoff, New Amsterdam, Svedka, Cîroc"
gpt-4o-mini,"Grey Goose, Belvedere, Ketel One, Tito's Handmade, Absolut, Stolichnaya, Beluga, Skyy, Smirnoff, Chopin"
gemini-1.5-flash,"Ketel One, Absolut, Belvedere, Grey Goose, Tito's, Stoli, Smirnoff, Chopin,  Tanqueray,  Ciroc"
claude-3-sonnet-20240229,"Ketel One, Tito's, Absolut, Grey Goose, Smirnoff, Belvedere, Ciroc, Skyy, New Amsterdam, Stolichnaya."
grok-beta,"Smirnoff, Absolut, Grey Goose, Belvedere, Ketel One, Stolichnaya, Tito's, Cîroc, Finlandia, Skyy."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, New Amsterdam, Svedka, Cîroc, Smirnoff"
gpt-4o-mini,"Absolut, Grey Goose, Tito's Handmade, Belvedere, Ketel One, Smirnoff, Skyy, Ciroc, Stoli, Popov"
gemini-1.5-flash,"Absolut, Belvedere, Ciroc, Grey Goose, Ketel One, Smirnoff, Stoli, Tito's, Tanqueray,  Tequila Rose"
claude-3-sonnet-20240229,"Ketel One, Tito's, Grey Goose, Absolut, Smirnoff, Skyy, Svedka, New Amsterdam, Finlandia, Belvedere."
grok-beta,"Absolut, Belvedere, Grey Goose, Ketel One, Svedka, Smirnoff, Stolichnaya, Skyy, Tito's, Ciroc"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Smirnoff, Tito's, New Amsterdam, Cîroc, Svedka"
gpt-4o-mini,"Absolut, Grey Goose, Tito's Handmade, Belvedere, Ketel One, Stoli, Smirnoff, Ciroc, Svedka, Skyy"
gemini-1.5-flash,"Grey Goose, Absolut, Ketel One, Tito's, Belvedere, Stoli, Smirnoff, Chopin,  Tanqueray,  Skyy"
claude-3-sonnet-20240229,"Grey Goose, Tito's, Ketel One, Absolut, Smirnoff, Skyy, New Amsterdam, Svedka, Pinnacle, Stolichnaya."
grok-beta,"Absolut, Grey Goose, Belvedere, Stolichnaya, Ketel One, Tito's, Smirnoff, Ciroc, Skyy, Van Gogh,"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Stolichnaya, Tito's Handmade, Belvedere, Cîroc, New Amsterdam, Smirnoff, Bombay Sapphire"
gpt-4o-mini,"Grey Goose, Belvedere, Ketel One, Tito's Handmade, Skyy, Absolute, Smirnoff, Stoli, Ciroc, Finlandia"
gemini-1.5-flash,"Smirnoff, Absolut, Ketel One, Grey Goose, Tito's, Belvedere, Stoli, Chopin, Tanqueray,  Ciroc"
claude-3-sonnet-20240229,"Smirnoff, Absolut, Ketel One, Grey Goose, Tito's, Svedka, Skyy, New Amsterdam, Pinnacle, Sobieski."
grok-beta,"Absolut,Tito's,Grey Goose,Ketel One,Belvedere,Cîroc,Stoli,Svedka,Smirnoff,Finlandia."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Smirnoff, Tito's, Cîroc, Wyborowa, Svedka"
gpt-4o-mini,"Grey Goose, Absolut, Tito's Handmade, Belvedere, Ketel One, Smirnoff, Stolichnaya, Skyy, Crop Organic, Ciroc"
gemini-1.5-flash,"Absolut, Belvedere, Chopin, Ciroc, Grey Goose, Ketel One, Smirnoff, Stoli, Tito's,  Tequila Rose"
claude-3-sonnet-20240229,"Absolut, Smirnoff, Ketel One, Grey Goose, Tito's, Skyy, Stolichnaya, Belvedere, Ciroc, Svedka."
grok-beta,"Absolut, Smirnoff, Tito's, Belvedere, Grey Goose, Ketel One, Ciroc, Svedka, Skyy, Stolichnaya."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Absolut, Stolichnaya, Tito's, Belvedere, Cîroc, New Amsterdam, Svedka, Smirnoff"
gpt-4o-mini,"Absolut, Grey Goose, Tito's Handmade, Belvedere, Ketel One, Smirnoff, Skyy, stolichnaya, Finlandia, Ciroc"
gemini-1.5-flash,"Absolut, Belvedere, Ciroc, Grey Goose, Ketel One, Stoli, Tito's, Smirnoff, Chopin,  Tanqueray"
claude-3-sonnet-20240229,"Ketel One, Tito's, Grey Goose, Absolut, Smirnoff, Stolichnaya, Skyy, New Amsterdam, Svedka, Sobieski."
grok-beta,"Absolut, Belvedere, Chopin, Ciroc, Grey Goose, Ketel One, Svedka, Stolichnaya, Smirnoff, Tito's."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, Cîroc, New Amsterdam, Svedka, Pinnacle"
gpt-4o-mini,"Grey Goose, Belvedere, Ketel One, Tito's Handmade, Absolut, Stoli, Ciroc, Smirnoff, Skyy, Van Gogh"
gemini-1.5-flash,"Absolut, Belvedere, Grey Goose, Ketel One, Stolichnaya, Tito's, Smirnoff, Chopin,  Tanqueray,  Skyy"
claude-3-sonnet-20240229,"Smirnoff, Absolut, Tito's, Ketel One, Grey Goose, Skyy, Stolichnaya, New Amsterdam, Svedka, Ciroc."
grok-beta,"Absolut, Belvedere, Ciroc, Grey Goose, Ketel One, Smirnoff, Svedka, Tito's, Stolichnaya, Finlandia"
llama-v3p1-70b-instruct,"Absolut, Ketel One, Grey Goose, Stolichnaya, Belvedere, Tito's, Smirnoff, Svedka, Cîroc, Crystal Head"
gpt-4o-mini,"Grey Goose, Tito's Handmade, Belvedere, Ketel One, Smirnoff, Absolut, Skyy, Stoli, Ciroc, Chopin"
gemini-1.5-flash,"Absolut, Grey Goose, Tito's, Ketel One, Belvedere, Stoli, Smirnoff, Chopin,  Tanqueray,  Ciroc"
claude-3-sonnet-20240229,"Absolut, Ketel One, Grey Goose, Tito's, Smirnoff, Svedka, Skyy, New Amsterdam, Deep Eddy, Hangar 1."
grok-beta,"Absolut, Belvedere, Grey Goose, Ketel One, Tito's, Ciroc, Stolichnaya, Smirnoff, Skyy, Finlandia"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Smirnoff, Tito's Handmade Vodka, New Amsterdam, Svedka, Cîroc"
gpt-4o-mini,"Grey Goose, Ketel One, Belvedere, Tito's Handmade, Absolut, Smirnoff, Stolichnaya, Finlandia, Ciroc, Skyy"
gemini-1.5-flash,"Ketel One, Belvedere, Absolut, Grey Goose, Tito's, Stoli, Smirnoff, Chopin, Ciroc, Tanqueray"
claude-3-sonnet-20240229,"Grey Goose, Absolut, Ketel One, Tito's, Smirnoff, Skyy, Stolichnaya, Belvedere, Ciroc, Russian Standard."
grok-beta,"Absolut, Belvedere, Chopin, Ciroc, Grey Goose, Ketel One, Smirnoff, Stolichnaya, Tito's, Zubrowka."
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Smirnoff, Tito's, New Amsterdam, Cîroc, Skyy"
gpt-4o-mini,"Grey Goose, Belvedere, Ketel One, Absolut, Tito's Handmade, Smirnoff, Stoli, Finlandia, Ciroc, Beluga"
gemini-1.5-flash,"Ketel One,  Grey Goose,  Absolut,  Tito's,  Smirnoff,  Stoli,  Belvedere,  Chopin,  Skyy,  Ciroc"
claude-3-sonnet-20240229,"Tito's, Ketel One, Grey Goose, Absolut, Smirnoff, Skyy, Stolichnaya, Ciroc, New Amsterdam, Deep Eddy."
grok-beta,"Absolut, Grey Goose, Ketel One, Belvedere, Ciroc, Tito's, Stolichnaya, Smirnoff, Hanger One, Skyy,"
llama-v3p1-70b-instruct,"Grey Goose, Ketel One, Belvedere, Absolut, Stolichnaya, Tito's, Cîroc, New Amsterdam, Svedka, Wyborowa"
