model,response
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"ProtonVPN, NordVPN, ExpressVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad,NordVPN,ProtonVPN,IVPN,ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"Proton VPN, ExpressVPN, NordVPN, Mullvad VPN, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"ExpressVPN, NordVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, AirVPN, NordVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, TunnelBear, Mullvad"
deepseek-v3,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, AirVPN, NordVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, PrivateInternetAccess"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"Proton VPN, ExpressVPN, NordVPN, Mullvad VPN, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"ExpressVPN, NordVPN, CyberGhost, Surfshark, ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad,NordVPN,ProtonVPN,IVPN,ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"ExpressVPN, NordVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, AirVPN, NordVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"ExpressVPN,NordVPN,ProtonVPN,Mullvad,IVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, AirVPN, Surfshark"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, ProtonVPN, Surfshark, Private Internet Access"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, ExpressVPN, NordVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ProtonVPN, ExpressVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad,NordVPN,ProtonVPN,IVPN,ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad VPN, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, AirVPN, NordVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, WireGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, CyberGhost, Surfshark, Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Proton VPN, Mullvad VPN, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"ExpressVPN, NordVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, PrivateInternetAccess"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad,NordVPN,ProtonVPN,IVPN,ExpressVPN"
gemini-2.0-flash-exp,Error with Google: 429 Resource has been exhausted (e.g. check quota).
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"ExpressVPN, NordVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,Error with Google: 429 Resource has been exhausted (e.g. check quota).
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, Private Internet Access"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"ExpressVPN, NordVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, PrivateInternetAccess"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad,NordVPN,ExpressVPN,ProtonVPN,IVPN"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, TunnelBear, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN,ExpressVPN,Surfshark,CyberGhost,ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, Surfshark, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, WireGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, Surfshark, NordVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, WireGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, TunnelBear, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
